VOTER_ID,OPP_SEX,AGE,HH_ND,HH_NR,HH_NI,MED_AGE,NH_WHITE,NH_AA,NH_ASIAN,NH_MULT,HISP,COMM_LT10,COMM_609P,MED_HH_INC,COMM_CAR,COMM_CP,COMM_PT,COMM_WALK,KIDS,M_MAR,F_MAR,ED_4COL,GENDER_F,GENDER_M,H_AFDLN3P,H_F1,H_M1,H_MFDLN3P,PARTY_D,PARTY_I,PARTY_R,VPP_08,VPP_12,VPR_08,VPR_10,VPR_12,VG_04,VG_06,VG_08,VG_10,VG_12,PP_PELIG,PR_PELIG,AP_PELIG,G_PELIG,E_PELIG,NL5G,NL3PR,NL5AP,NL2PP,REG_DAYS,UPSCALEBUY,UPSCALEMAL,UPSCALEFEM,BOOKBUYERI,FAMILYMAGA,FEMALEORIE,RELIGIOUSM,GARDENINGM,CULINARYIN,HEALTHFITN,DOITYOURSE,FINANCIALM,RELIGIOUSC,POLITICALC,MEDIANEDUC,MESSAGE_A,MOVED_AD,Partition
250418,0,82,1,0,0,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,50,0,20,80,50,4,0,1,1,6959,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,1,Y,T
613701,0,44,0,1,1,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,33,20,20,20,1,1,1,0,6353,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,1,N,T
403142,0,21,2,0,1,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,1,Y,T
387288,0,54,1,0,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,1,N,T
133418,0,57,2,0,0,46,87,8,0,0,5,10,1,56196,74,22,1,1,16,61,54,14,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,8022,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,1,Y,T
465036,54,65,0,2,0,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,67,40,100,70,5,2,2,0,7309,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,1,N,T
549140,0,20,4,0,1,36,68,22,5,1,3,1,10,80652,84,15,1,0,27,64,49,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,100,1,0,0,0,515,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,1,Y,V
211466,0,49,1,2,1,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6446,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,1,Y,V
345597,0,50,0,2,0,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,40,20,2,0,0,0,7027,0,0,1,2,1,0,0,0,0,1,0,1,1,1,12,1,N,T
317525,0,36,1,2,1,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,13,1,0,0,0,2323,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,1,N,T
461062,0,46,0,1,0,44,58,22,1,2,17,17,8,51544,76,11,5,1,24,48,51,15,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25,11,1,0,0,0,2682,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12,1,N,V
496545,0,26,0,1,3,36,68,13,0,0,19,3,6,47125,83,11,0,0,23,53,39,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,1,Y,V
223862,0,30,1,1,1,38,83,12,1,1,3,2,13,99327,84,10,1,0,27,71,70,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,60,30,3,0,0,0,4859,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,1,N,V
142854,0,38,0,4,0,46,88,2,4,3,3,8,2,84476,90,6,0,0,20,71,60,37,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,100,0,100,100,100,1,0,1,1,803,0,0,0,2,1,0,0,0,0,1,0,0,1,1,14,1,N,V
582018,0,43,0,1,1,38,83,12,1,1,3,2,13,99327,84,10,1,0,27,71,70,25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,4724,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,1,N,V
211844,0,54,0,1,0,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,1,N,V
201074,0,53,0,1,1,55,72,21,1,1,5,5,7,41591,83,7,10,0,9,43,38,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,1,Y,V
246133,0,61,2,0,0,33,31,61,5,2,1,27,5,28730,36,9,13,33,17,15,10,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,50,22,2,0,0,0,3163,0,0,0,0,0,0,0,0,1,1,0,0,2,0,11,0,N,V
148085,0,44,2,0,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,5601,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,0,N,T
380948,0,53,0,2,0,44,91,5,0,0,4,31,0,44375,82,6,0,7,18,61,66,9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,33,20,100,50,3,1,1,0,2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,N,V
558305,0,30,0,0,1,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,100,38,3,0,0,0,2212,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,0,N,T
473110,0,41,1,0,0,33,31,61,5,2,1,27,5,28730,36,9,13,33,17,15,10,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,V
124062,0,47,1,0,0,35,53,29,4,0,3,27,4,54809,71,2,2,6,30,35,62,39,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7047,0,0,0,1,0,0,0,0,0,1,0,0,1,1,12,0,N,V
182152,0,42,1,1,0,47,87,4,0,0,7,14,2,46316,82,7,0,6,13,61,55,20,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,50,67,60,100,80,5,2,3,1,4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,N,T
603587,0,20,3,1,0,37,87,5,0,3,6,3,13,87035,92,5,0,0,20,58,74,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,100,1,0,0,0,517,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,Y,V
439394,0,22,2,0,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,0,N,V
519992,0,56,2,1,0,40,42,45,1,2,7,5,13,57830,69,8,19,0,11,24,34,30,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,67,40,40,40,2,2,2,0,4010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,Y,V
555983,0,43,2,0,1,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,0,N,V
132580,0,77,0,0,1,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,60,30,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,0,Y,T
633999,0,29,1,0,0,40,42,45,1,2,7,5,13,57830,69,8,19,0,11,24,34,30,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,100,38,3,0,0,0,2594,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,0,Y,T
580648,0,52,1,1,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,5,3,5,2,6894,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,0,N,V
467577,0,82,0,0,2,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,0,N,V
513216,0,96,0,0,1,52,92,1,6,0,1,1,5,176953,85,1,4,0,20,81,73,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,60,30,3,0,0,0,21065,0,0,1,2,1,0,0,0,0,1,0,1,1,1,16,0,Y,T
19779,0,57,2,0,1,33,31,61,5,2,1,27,5,28730,36,9,13,33,17,15,10,10,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,50,0,20,100,50,3,0,1,1,2268,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,Y,V
24619,0,41,1,0,0,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,100,44,4,0,0,0,3186,0,0,0,2,1,0,0,0,0,1,0,0,1,1,14,0,Y,T
379755,0,76,0,2,0,36,65,26,0,2,6,19,15,37772,85,9,2,1,23,50,35,8,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,100,60,100,80,5,3,3,0,16572,0,0,0,1,0,0,0,0,0,1,0,0,1,0,12,0,N,V
432079,0,60,1,1,1,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,0,N,T
410877,0,62,2,0,0,46,88,2,4,3,3,8,2,84476,90,6,0,0,20,71,60,37,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,14,0,Y,T
563150,0,58,0,2,0,42,45,35,0,2,14,19,4,48542,78,19,0,0,17,53,53,5,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,5,3,5,2,9285,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,T
152406,0,39,0,1,1,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,33,20,80,50,4,1,1,0,6482,0,0,0,1,0,0,0,0,0,1,0,0,1,0,13,0,N,T
55967,0,72,3,0,0,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,50,0,20,100,60,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,Y,V
498576,0,45,1,0,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,0,Y,V
73892,0,37,0,1,1,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,100,60,3,0,0,0,1972,0,0,0,2,0,0,0,0,0,2,0,0,0,0,12,0,N,T
607769,0,53,0,3,1,39,74,23,0,0,2,10,5,41477,85,6,1,3,17,58,43,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,100,33,60,100,80,5,1,3,2,4197,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,T
57476,32,58,2,0,1,38,83,12,1,1,3,2,13,99327,84,10,1,0,27,71,70,25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,6873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,N,T
107013,0,41,2,0,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,60,30,3,0,0,0,7967,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,0,N,V
230511,0,73,0,0,2,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,15221,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13,0,Y,T
566306,0,50,0,0,2,46,88,2,4,3,3,8,2,84476,90,6,0,0,20,71,60,37,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40,20,2,0,0,0,4306,0,0,0,2,1,0,0,0,0,1,0,0,1,1,14,0,N,T
294025,0,55,2,0,0,44,88,6,1,2,2,16,6,120417,74,7,0,9,21,56,50,54,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,5984,3,1,1,0,1,0,0,0,0,0,0,0,0,0,15,0,Y,T
525590,0,45,0,0,1,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,0,N,V
559385,0,47,0,4,0,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,50,0,20,60,40,3,0,1,1,5264,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,T
141061,0,28,1,2,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,20,2,0,0,0,3430,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,0,N,T
600030,0,23,0,2,2,36,68,13,0,0,19,3,6,47125,83,11,0,0,23,53,39,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,N,T
380309,0,60,2,0,1,33,31,61,5,2,1,27,5,28730,36,9,13,33,17,15,10,10,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,Y,T
395523,0,68,0,3,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,6105,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,0,N,V
204396,0,41,0,4,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,7046,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,0,N,V
161160,0,40,1,0,1,38,83,12,1,1,3,2,13,99327,84,10,1,0,27,71,70,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,60,30,3,0,0,0,5852,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,0,Y,T
558269,0,71,2,0,0,46,87,8,0,0,5,10,1,56196,74,22,1,1,16,61,54,14,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,50,0,20,20,20,1,0,1,1,3541,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,Y,T
258419,0,34,3,0,1,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,6159,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,0,Y,T
365049,0,41,0,1,1,33,31,61,5,2,1,27,5,28730,36,9,13,33,17,15,10,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,7841,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,0,N,T
457112,0,59,1,0,1,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,0,N,T
28094,0,24,2,1,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,0,N,V
117475,0,64,3,0,0,35,53,29,4,0,3,27,4,54809,71,2,2,6,30,35,62,39,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,4379,0,0,0,1,0,0,0,0,0,1,0,0,1,1,15,0,Y,T
524994,0,54,2,0,0,33,31,61,5,2,1,27,5,28730,36,9,13,33,17,15,10,10,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,50,67,60,60,60,3,2,3,1,6291,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,0,N,T
43813,0,42,1,0,0,40,42,45,1,2,7,5,13,57830,69,8,19,0,11,24,34,30,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7925,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,0,Y,V
278869,0,83,1,1,0,37,54,37,1,7,2,21,5,50446,92,1,0,2,20,44,38,15,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,50,67,60,100,80,5,2,3,1,18035,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,0,Y,V
252392,0,70,2,0,0,42,45,35,0,2,14,19,4,48542,78,19,0,0,17,53,53,5,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,17413,0,0,1,8,6,1,0,0,0,7,0,5,0,0,12,0,Y,V
474622,0,56,1,2,1,52,92,1,6,0,1,1,5,176953,85,1,4,0,20,81,73,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,1,2,1,0,0,0,0,1,0,1,1,1,16,0,N,T
437844,80,45,2,1,0,46,88,2,4,3,3,8,2,84476,90,6,0,0,20,71,60,37,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,50,0,20,80,50,4,0,1,1,4889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,Y,T
225183,0,60,0,0,3,50,88,5,4,2,0,18,10,90972,87,4,2,1,17,59,49,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,20,1,0,0,0,1970,0,0,0,2,1,0,0,0,0,1,0,0,1,1,15,0,N,T
432523,0,28,3,0,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,10,1,0,0,0,3430,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,0,N,T
62681,0,45,0,0,2,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,1215,0,0,0,2,1,0,0,0,0,1,0,0,1,1,14,0,N,T
632718,0,42,0,2,0,50,82,0,0,1,17,7,2,75577,87,11,0,0,20,63,72,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,33,20,80,50,4,1,1,0,8797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,N,T
39941,0,39,0,0,3,37,54,37,1,7,2,21,5,50446,92,1,0,2,20,44,38,15,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,67,40,2,0,0,0,1975,0,0,0,2,1,0,0,0,0,1,0,0,0,0,12,0,Y,V
400220,0,42,2,0,0,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,3430,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,0,Y,V
609954,0,58,2,0,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,60,30,3,0,0,0,3519,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,0,Y,T
263555,0,53,0,1,1,46,88,2,4,3,3,8,2,84476,90,6,0,0,20,71,60,37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,7809,0,0,0,2,1,0,0,0,0,1,0,0,1,1,14,0,N,V
363517,0,84,0,1,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,0,N,V
147810,0,67,1,2,0,46,88,2,4,3,3,8,2,84476,90,6,0,0,20,71,60,37,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,15,0,N,T
410156,0,23,2,1,0,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,T
28277,0,41,0,1,0,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6886,0,0,1,2,1,0,0,0,0,1,0,1,1,1,12,0,Y,T
113788,0,41,0,2,0,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,5,3,5,2,5361,0,0,1,2,1,0,0,0,0,1,0,1,1,1,14,0,N,T
214728,0,69,2,0,0,55,72,21,1,1,5,5,7,41591,83,7,10,0,9,43,38,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,33,20,100,60,5,1,1,0,15495,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,0,Y,T
339102,0,46,2,1,1,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,33,20,60,40,3,1,1,0,5846,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,T
139837,0,73,0,0,2,37,54,37,1,7,2,21,5,50446,92,1,0,2,20,44,38,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,11718,0,0,0,2,1,0,0,0,0,1,0,0,1,0,12,0,N,V
484468,0,19,2,0,1,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,T
305986,0,65,0,2,0,37,61,34,0,0,4,26,2,59954,79,21,0,0,7,20,64,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,3430,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,V
553194,0,84,0,0,3,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,6375,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,0,N,T
299310,0,42,1,1,1,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,4150,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,0,Y,V
281494,0,30,0,1,1,53,97,2,0,0,1,16,0,94196,90,8,0,0,14,45,42,31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,0,N,V
30301,0,39,0,2,0,42,45,35,0,2,14,19,4,48542,78,19,0,0,17,53,53,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,7301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,N,T
17083,0,75,0,2,0,56,98,0,0,2,1,15,10,64750,96,0,0,0,4,59,74,26,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,50,50,100,75,2,1,1,0,1503,2,2,3,6,3,0,0,4,1,1,2,1,1,1,12,0,N,V
44548,0,26,0,4,0,35,53,29,4,0,3,27,4,54809,71,2,2,6,30,35,62,39,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499,0,0,0,1,0,0,0,0,0,1,0,0,1,1,12,0,N,T
470540,33,62,0,0,1,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,60,30,3,0,0,0,10746,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12,0,N,T
