Order,PID,MS.SubClass,MS.Zoning,Lot.Frontage,Lot.Area,Street,Alley,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Condition.1,Condition.2,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Roof.Style,Roof.Matl,Exterior.1st,Exterior.2nd,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.SF.1,BsmtFin.Type.2,BsmtFin.SF.2,Bsmt.Unf.SF,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Low.Qual.Fin.SF,Gr.Liv.Area,Bsmt.Full.Bath,Bsmt.Half.Bath,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplaces,Fireplace.Qu,Garage.Type,Garage.Yr.Blt,Garage.Finish,Garage.Cars,Garage.Area,Garage.Qual,Garage.Cond,Paved.Drive,Wood.Deck.SF,Open.Porch.SF,Enclosed.Porch,X3Ssn.Porch,Screen.Porch,Pool.Area,Pool.QC,Fence,Misc.Feature,Misc.Val,Mo.Sold,Yr.Sold,Sale.Type,Sale.Condition
2917,923228130,180,3,21.0,1533,1,0,2,1,1,2,1,25,1,1,3,4,5,7,1970,1970,2,1,4,5,2,0.0,2,2,1,4,2,4,4,553.0,2,0.0,77.0,630.0,1,1,2,1,630,0,0,630,1.0,0.0,1,0,1,1,1,3,1,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,2006,1,4
2744,905475150,20,1,57.0,6420,1,0,1,1,1,2,1,19,1,1,1,1,5,7,1952,1952,2,1,3,3,2,0.0,2,2,2,1,4,3,2,210.0,6,551.0,219.0,980.0,1,3,2,2,1148,0,0,1148,0.0,1.0,1,0,2,1,2,6,1,0,0,4,1952.0,2,1,308,2,2,2,0,0,0,0,0,0,0,0,0,0,9,2006,1,1
2634,535478090,20,1,70.0,7000,1,0,2,1,1,2,1,1,4,1,1,1,5,6,1962,1962,2,1,3,3,2,0.0,2,2,1,2,2,2,3,468.0,2,0.0,396.0,864.0,1,4,2,1,864,0,0,864,0.0,1.0,1,0,3,1,2,5,1,0,0,1,1962.0,2,1,336,2,2,2,0,0,0,0,0,0,0,2,0,0,2,2006,1,1
2545,534400120,190,1,80.0,8800,1,0,2,1,1,2,1,1,6,1,5,1,6,7,1965,2000,1,1,3,2,2,0.0,2,4,2,2,2,3,6,901.0,3,252.0,34.0,1187.0,1,1,2,1,1565,0,0,1565,1.0,0.0,2,0,3,1,4,7,4,2,2,1,1965.0,3,1,299,2,2,2,200,25,211,0,0,0,0,1,2,460,6,2006,1,4
2116,906426060,50,1,0.0,159000,1,0,3,4,1,3,7,17,1,1,1,3,6,7,1958,2006,2,1,3,6,4,472.0,4,2,1,4,2,4,5,697.0,2,0.0,747.0,1444.0,1,4,2,1,1444,700,0,2144,0.0,1.0,2,0,4,1,4,7,1,2,2,1,1958.0,1,2,389,2,2,2,0,98,0,0,0,0,0,0,2,500,6,2007,1,1
300,909455040,120,3,35.0,3907,1,0,1,2,1,2,2,22,1,1,2,1,8,5,1989,1989,2,1,6,6,2,0.0,4,2,1,4,2,4,4,76.0,2,0.0,1115.0,1191.0,1,4,2,1,1191,0,0,1191,0.0,0.0,2,0,2,1,4,5,1,1,2,1,1989.0,2,2,531,2,2,2,112,81,0,0,0,0,0,0,0,0,3,2010,1,1
969,921128050,20,1,85.0,12633,1,0,1,2,1,2,1,24,1,1,1,1,9,5,2007,2007,1,1,4,5,6,290.0,1,2,2,1,2,4,4,1640.0,2,0.0,338.0,1978.0,1,1,2,1,1978,0,0,1978,1.0,0.0,2,0,2,1,1,7,1,1,4,1,2007.0,1,3,920,2,2,2,308,52,0,0,0,0,0,0,0,0,5,2009,1,1
70,528458110,20,4,75.0,9000,1,0,2,1,1,2,1,10,1,1,1,1,8,5,2008,2008,2,1,2,2,6,36.0,4,2,2,4,2,4,4,1078.0,2,0.0,488.0,1566.0,1,1,2,1,1566,0,0,1566,1.0,0.0,2,0,3,1,4,7,1,0,0,1,2008.0,3,2,750,2,2,2,144,168,0,0,0,0,0,0,0,0,4,2010,1,1
2896,916402125,20,1,54.0,13811,1,0,1,1,1,2,1,24,1,1,1,1,6,6,1987,1987,2,1,6,6,3,72.0,2,2,1,4,4,2,4,980.0,2,40.0,92.0,1112.0,1,4,2,1,1137,0,0,1137,1.0,0.0,2,0,2,1,4,5,1,1,2,1,1987.0,2,2,551,2,2,2,125,0,0,0,0,0,0,0,0,0,7,2006,1,1
1996,902304040,70,3,90.0,9900,1,0,2,1,1,2,1,15,1,1,1,2,6,4,1880,1950,2,1,3,3,2,0.0,2,2,4,2,2,3,2,0.0,2,0.0,1008.0,1008.0,2,2,2,1,1178,1032,0,2210,0.0,0.0,2,0,5,1,3,8,1,0,0,4,1930.0,2,1,205,3,2,3,0,48,0,0,0,0,0,0,0,0,5,2007,1,1
766,904301375,30,1,0.0,10020,1,0,1,4,1,2,7,19,1,1,1,1,1,1,1922,1950,2,1,3,3,2,0.0,3,3,4,3,4,4,3,350.0,2,0.0,333.0,683.0,1,4,3,2,904,0,0,904,1.0,0.0,0,1,1,1,3,4,5,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2009,1,1
222,905105070,20,1,0.0,8246,1,0,1,1,1,2,1,12,1,1,1,1,5,8,1968,2001,2,1,1,1,2,0.0,2,4,1,2,2,3,5,188.0,6,668.0,204.0,1060.0,1,1,2,1,1060,0,0,1060,1.0,0.0,1,0,3,1,4,6,1,1,2,1,1968.0,2,1,270,2,2,2,406,90,0,0,0,0,0,1,0,0,5,2010,1,1
1687,528102100,20,1,93.0,12030,1,0,2,1,1,2,1,7,1,1,1,1,8,5,2007,2007,1,1,2,2,3,254.0,1,2,2,1,2,2,2,0.0,2,0.0,1694.0,1694.0,1,1,2,1,1694,0,0,1694,0.0,0.0,2,0,3,1,4,7,1,0,0,1,2007.0,1,3,818,2,2,2,168,228,0,0,0,0,0,0,0,0,12,2007,2,2
236,905426060,30,1,85.0,10625,1,0,2,1,1,1,1,19,1,1,1,1,5,5,1920,1950,2,1,3,3,2,0.0,2,2,4,2,2,2,6,108.0,2,0.0,350.0,458.0,1,3,3,1,835,0,0,835,0.0,0.0,1,0,2,1,2,5,1,0,0,3,1920.0,2,1,366,3,2,2,0,0,77,0,0,0,0,0,2,400,5,2010,3,4
1396,905226110,190,1,0.0,10532,1,0,2,1,1,1,1,17,1,1,1,1,5,3,1960,1960,5,3,1,1,6,275.0,2,2,1,2,2,3,5,988.0,2,0.0,0.0,988.0,1,4,2,1,1721,0,0,1721,1.0,0.0,2,0,3,1,2,7,2,2,2,3,1960.0,2,2,626,2,2,2,50,84,0,0,0,0,0,0,0,0,12,2008,1,4
2646,902110130,30,3,56.0,7741,1,2,2,1,1,2,1,15,1,1,1,1,6,5,1924,1950,2,1,8,8,2,0.0,2,2,4,2,3,2,3,143.0,5,72.0,817.0,1032.0,1,4,3,2,1032,0,0,1032,0.0,0.0,1,0,2,1,2,5,1,0,0,4,1995.0,2,1,280,2,2,2,0,0,112,0,0,0,0,1,0,0,6,2006,3,4
1879,534252060,90,1,0.0,10624,1,0,1,1,1,2,1,1,1,1,4,1,5,4,1964,1964,2,1,6,6,3,84.0,2,2,1,2,2,2,4,40.0,5,264.0,1424.0,1728.0,1,2,2,1,1728,0,0,1728,0.0,1.0,2,0,6,2,2,10,1,0,0,4,2002.0,2,1,352,2,2,2,155,0,0,0,0,0,0,0,0,0,11,2007,1,1
1625,527162090,20,1,63.0,7875,1,0,2,1,1,2,1,2,1,1,1,1,7,5,1995,1996,2,1,6,6,3,38.0,2,2,2,4,4,2,2,0.0,2,0.0,1237.0,1237.0,1,4,2,1,1253,0,0,1253,0.0,0.0,2,0,3,1,2,6,1,1,2,1,1995.0,1,2,402,2,2,2,220,21,0,0,0,0,0,0,0,0,6,2007,1,1
817,906230020,90,1,0.0,7939,1,0,2,1,1,2,1,11,2,1,4,2,7,5,2000,2000,1,1,2,2,3,23.0,2,2,2,1,2,2,4,820.0,2,0.0,348.0,1168.0,1,1,2,1,1168,1619,0,2787,2.0,0.0,4,2,6,2,2,8,1,2,2,2,2000.0,1,4,820,2,2,2,312,0,0,0,0,0,0,0,0,0,10,2009,1,1
11,527163010,60,1,75.0,10000,1,0,1,1,1,1,1,2,1,1,1,2,6,5,1993,1994,2,1,6,6,2,0.0,2,2,2,4,2,2,2,0.0,2,0.0,763.0,763.0,1,4,2,1,763,892,0,1655,0.0,0.0,2,1,3,1,2,7,1,1,2,1,1993.0,1,2,440,2,2,2,157,84,0,0,0,0,0,0,0,0,4,2010,1,1
2728,905225080,50,1,81.0,15593,1,0,2,1,1,1,1,17,1,1,1,3,7,4,1953,1953,2,1,3,11,2,0.0,4,2,1,2,2,2,3,603.0,2,0.0,701.0,1304.0,2,2,2,1,1304,983,0,2287,0.0,0.0,2,0,3,1,2,7,1,1,2,1,1953.0,1,2,667,2,2,2,0,21,114,0,0,0,0,0,0,0,7,2006,1,1
2852,909250200,70,1,69.0,4899,1,0,2,2,1,1,1,18,1,1,1,2,6,8,1920,1950,2,1,8,8,2,0.0,2,2,2,2,2,2,3,305.0,2,0.0,450.0,755.0,1,1,2,1,755,755,0,1510,0.0,0.0,1,0,3,1,2,6,1,0,0,4,1920.0,2,1,216,2,2,2,0,0,164,0,0,0,0,0,0,0,6,2006,1,1
2436,528250060,60,1,63.0,7875,1,0,2,1,1,2,1,2,1,1,1,2,7,5,2003,2003,2,1,2,2,2,0.0,4,2,2,4,2,2,2,0.0,2,0.0,783.0,783.0,1,1,2,1,807,702,0,1509,0.0,0.0,2,1,3,1,4,8,1,1,4,1,2003.0,1,2,393,2,2,2,0,75,0,0,0,0,0,0,0,0,7,2006,1,1
2655,902206090,50,3,56.0,9576,1,0,2,1,1,2,1,15,1,1,1,3,6,7,1945,1950,2,1,2,2,2,0.0,2,2,1,3,2,2,5,310.0,2,0.0,460.0,770.0,1,2,2,1,885,297,0,1182,0.0,0.0,1,1,3,1,2,5,1,0,0,4,1945.0,2,1,378,3,2,2,0,0,0,0,0,0,0,2,0,0,5,2006,1,1
65,528382030,60,1,58.0,16770,1,0,3,1,1,3,1,9,1,1,1,2,7,5,1998,1998,2,1,2,2,3,30.0,4,2,2,4,2,2,2,0.0,2,0.0,1195.0,1195.0,1,4,2,1,1195,644,0,1839,0.0,0.0,2,1,4,1,2,7,1,0,0,1,1998.0,1,2,486,2,2,2,0,81,0,0,0,0,0,0,0,0,6,2010,1,1
1865,534127080,60,1,80.0,8000,1,0,2,1,1,2,1,4,5,1,1,2,6,6,1970,1970,2,1,2,2,3,525.0,2,2,1,2,2,2,5,915.0,2,0.0,93.0,1008.0,1,2,2,1,1403,1008,0,2411,1.0,0.0,2,1,4,1,2,8,1,1,4,1,1970.0,3,2,570,2,2,2,0,192,0,0,0,0,0,0,0,0,6,2007,1,1
60,528328100,60,1,108.0,14774,1,0,1,1,1,1,1,9,1,1,1,2,9,5,1999,1999,2,1,2,2,3,165.0,4,2,2,4,2,2,2,0.0,2,0.0,1393.0,1393.0,1,1,2,1,1422,1177,0,2599,0.0,0.0,2,1,4,1,4,10,1,1,2,2,1999.0,1,3,779,2,2,2,668,30,0,0,0,0,0,0,0,0,5,2010,1,1
8,527145080,120,1,43.0,5005,1,0,1,2,1,2,1,3,1,1,2,1,8,5,1992,1992,2,1,6,6,2,0.0,4,2,2,4,2,2,6,263.0,2,0.0,1017.0,1280.0,1,1,2,1,1280,0,0,1280,0.0,0.0,2,0,2,1,4,5,1,0,0,1,1992.0,3,2,506,2,2,2,0,82,0,0,144,0,0,0,0,0,1,2010,1,1
64,528382020,60,1,92.0,11764,1,0,1,1,1,3,1,9,1,1,1,2,8,7,1999,2007,2,1,2,2,3,348.0,4,2,2,4,2,2,4,524.0,2,0.0,628.0,1152.0,1,1,2,1,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,1,1,4,1,1999.0,1,3,671,2,2,2,132,57,0,0,0,0,0,0,0,0,4,2010,1,1
275,908102110,20,1,68.0,8842,1,0,2,1,1,1,1,19,1,1,1,1,5,6,1954,1954,2,1,2,2,2,0.0,2,4,1,3,2,2,2,0.0,2,0.0,381.0,381.0,1,1,2,1,992,0,0,992,0.0,0.0,1,0,3,1,2,6,1,0,0,4,1954.0,2,1,319,2,2,2,60,0,56,0,0,0,0,1,0,0,1,2010,7,4
2089,905480180,20,1,60.0,9060,1,0,2,1,1,2,1,19,4,1,1,1,5,6,1957,2006,1,1,3,3,3,98.0,2,2,2,0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,2,1,1340,0,0,1340,0.0,0.0,1,0,3,1,2,7,1,1,4,1,1957.0,3,1,252,2,2,2,116,0,0,180,0,0,0,1,0,0,6,2007,1,1
183,902207140,30,3,60.0,8520,1,0,2,1,1,2,1,15,1,1,1,1,6,8,1928,2003,2,1,2,2,2,0.0,2,4,4,2,2,2,2,0.0,2,0.0,624.0,624.0,1,4,2,1,720,0,0,720,0.0,0.0,1,0,2,1,2,5,1,0,0,4,2005.0,2,2,484,2,2,2,106,0,0,0,0,0,0,0,0,0,5,2010,1,1
48,528176070,60,1,105.0,13650,1,0,2,1,1,1,1,7,1,1,1,2,8,5,2002,2002,2,1,2,2,3,232.0,4,2,2,4,2,4,4,578.0,2,0.0,1093.0,1671.0,1,1,2,1,1687,563,0,2250,1.0,0.0,2,1,3,1,4,7,1,1,1,1,2002.0,1,3,756,2,2,2,238,130,0,0,0,0,0,0,0,0,6,2010,1,1
1762,528322020,60,1,100.0,12191,1,0,1,1,1,2,1,9,1,1,1,2,8,5,1997,1998,1,1,2,2,3,515.0,4,2,2,4,2,4,4,1181.0,2,0.0,598.0,1779.0,1,1,2,1,1779,772,0,2551,1.0,0.0,2,1,4,1,4,8,1,2,2,1,1998.0,1,3,925,2,2,2,76,61,0,0,0,0,0,0,0,0,6,2007,1,1
2582,535301010,90,1,0.0,7032,1,0,1,1,1,1,1,1,1,1,4,4,5,5,1979,1979,2,1,8,8,2,0.0,2,2,1,4,2,4,4,943.0,2,0.0,0.0,943.0,1,2,2,1,943,0,0,943,1.0,0.0,1,0,2,1,2,4,1,2,2,4,1979.0,2,2,600,2,2,2,42,0,0,0,0,0,0,0,0,0,12,2006,1,1
2273,916477060,60,1,0.0,11800,1,0,1,1,1,2,1,24,1,1,1,2,7,5,2003,2004,2,1,2,2,3,94.0,4,2,2,4,2,4,4,766.0,2,0.0,356.0,1122.0,1,1,2,1,1146,1340,0,2486,1.0,0.0,3,1,5,1,4,10,1,1,4,2,2003.0,1,2,452,2,2,2,143,32,0,0,0,0,0,0,0,0,7,2007,1,1
492,528292040,60,1,0.0,24682,1,0,4,1,1,3,1,2,6,1,1,2,6,5,1999,1999,2,1,2,2,2,0.0,2,2,2,4,2,2,2,0.0,2,0.0,841.0,841.0,1,1,2,1,892,783,0,1675,0.0,0.0,2,1,3,1,2,7,1,1,2,2,1999.0,1,2,502,2,2,2,0,103,0,0,0,0,0,0,0,0,6,2009,1,1
845,907181100,20,1,68.0,9017,1,0,1,1,1,2,1,20,1,1,1,1,7,5,1999,1999,2,1,2,2,2,0.0,4,2,2,4,2,4,4,560.0,2,0.0,871.0,1431.0,1,1,2,1,1431,0,0,1431,1.0,0.0,2,0,3,1,4,6,1,0,0,1,1999.0,1,2,666,2,2,2,0,35,0,0,0,0,0,0,0,0,9,2009,1,1
1495,908151040,80,1,0.0,9638,1,0,1,1,1,3,1,19,1,1,1,5,6,6,1977,1977,1,1,1,1,2,0.0,2,2,1,2,2,4,6,368.0,5,120.0,541.0,1029.0,1,2,2,1,1117,0,0,1117,1.0,0.0,1,0,3,1,2,6,1,1,3,1,1977.0,3,2,542,2,2,2,292,0,0,0,0,0,0,0,0,0,11,2008,1,1
1021,527302185,20,1,56.0,18559,1,0,1,1,1,3,1,4,1,1,1,1,7,5,1978,1978,1,1,1,1,3,383.0,4,4,1,4,2,2,4,1206.0,5,186.0,656.0,2048.0,1,2,2,1,2064,0,0,2064,1.0,0.0,2,0,3,1,4,7,1,2,3,1,1978.0,1,2,550,2,2,2,200,0,0,0,0,0,0,0,0,0,8,2008,1,1
1457,907253110,60,1,0.0,10400,1,0,2,1,1,2,1,20,1,1,1,2,7,5,2001,2001,2,1,2,2,3,227.0,4,2,2,4,2,2,2,0.0,2,0.0,1257.0,1257.0,1,1,2,1,1290,871,0,2161,0.0,0.0,2,1,3,1,4,8,1,1,2,1,2001.0,3,2,570,2,2,2,0,84,0,0,0,0,0,0,0,0,6,2008,1,1
2090,906200230,50,1,104.0,23920,1,0,2,1,1,2,1,11,2,1,1,3,6,5,1984,1984,2,1,3,3,2,0.0,2,2,1,2,2,2,2,0.0,2,0.0,1105.0,1105.0,1,1,2,1,1105,717,0,1822,0.0,0.0,2,0,4,1,4,7,3,1,4,1,1984.0,2,2,515,2,2,1,0,195,1012,0,0,444,2,0,0,0,4,2007,1,1
2417,528221100,60,1,105.0,15578,1,0,1,1,1,1,1,2,1,1,1,2,6,5,2006,2006,2,1,2,2,2,0.0,4,2,2,4,2,2,2,0.0,2,0.0,728.0,728.0,1,4,2,1,728,728,0,1456,0.0,0.0,2,1,3,1,2,8,1,0,0,1,2006.0,3,2,429,2,2,2,0,0,0,0,0,0,0,0,0,0,5,2006,2,2
2115,906403060,60,1,0.0,8883,1,0,1,1,1,2,1,11,1,1,1,2,7,5,1988,1988,2,1,6,6,3,360.0,4,2,2,4,2,2,4,608.0,2,321.0,0.0,929.0,1,1,2,1,946,927,0,1873,1.0,0.0,2,1,3,1,4,7,1,1,2,1,1988.0,3,2,619,2,2,2,108,48,0,0,144,0,0,3,0,0,5,2007,1,1
2533,534201230,20,1,80.0,9600,1,0,2,1,1,1,1,1,2,1,1,1,5,5,1968,1968,2,1,8,8,2,0.0,2,2,1,2,2,2,6,758.0,2,0.0,293.0,1051.0,1,4,2,1,1051,0,0,1051,1.0,0.0,1,0,3,1,2,6,1,0,0,1,1968.0,3,2,504,2,2,2,0,0,0,0,0,0,0,0,0,0,7,2006,1,1
2425,528228430,120,3,0.0,3072,1,0,2,1,1,2,1,8,1,1,2,1,7,5,2004,2004,1,1,2,2,3,18.0,4,2,2,4,2,2,4,1059.0,2,0.0,306.0,1365.0,1,1,2,1,1548,0,0,1548,1.0,0.0,2,0,2,1,4,7,1,1,2,1,2004.0,1,2,388,2,2,2,143,20,0,0,0,0,0,0,0,0,9,2006,1,1
1416,905479110,190,1,68.0,10880,1,0,2,1,1,2,1,19,1,1,5,1,5,5,1950,1950,2,1,8,8,2,0.0,2,2,1,2,2,2,6,1040.0,2,0.0,124.0,1164.0,2,2,3,1,1164,0,0,1164,1.0,0.0,1,0,3,1,2,5,1,0,0,4,1950.0,2,1,240,2,2,2,0,48,0,0,0,0,0,0,0,0,8,2008,6,1
1656,527356050,60,1,80.0,10793,1,0,2,1,1,2,1,4,6,1,1,2,5,5,1969,1969,3,1,9,6,3,263.0,2,2,1,2,2,2,5,493.0,3,287.0,0.0,780.0,1,1,2,1,780,840,0,1620,0.0,0.0,2,1,4,1,2,7,4,0,0,1,1969.0,1,2,462,2,2,2,208,0,0,0,0,0,0,2,0,0,4,2007,1,1
695,902103120,90,3,57.0,10307,1,2,2,1,1,2,1,15,1,1,4,2,6,5,1910,1950,2,1,3,3,2,0.0,2,2,1,2,2,3,2,633.0,2,0.0,339.0,972.0,1,4,3,2,972,972,0,1944,1.0,0.0,2,0,4,2,2,12,1,0,0,4,1920.0,2,2,324,3,2,3,0,28,169,0,0,0,0,0,0,0,6,2009,1,1
864,907252060,60,1,0.0,12334,1,0,1,1,1,2,1,20,1,1,1,2,8,5,2003,2003,2,1,2,2,3,198.0,4,2,2,4,2,4,2,0.0,2,0.0,1068.0,1068.0,1,1,2,1,1068,1116,0,2184,0.0,0.0,2,1,4,1,4,8,1,1,4,2,2003.0,3,2,570,2,2,2,192,132,0,0,0,0,0,0,0,0,6,2009,1,1
1723,528186050,120,1,48.0,7841,1,0,1,1,1,2,1,7,1,1,2,1,9,5,2005,2005,1,1,8,8,3,394.0,1,2,2,1,2,2,4,848.0,2,0.0,729.0,1577.0,1,1,2,1,1577,0,0,1577,1.0,0.0,2,0,2,1,1,6,1,1,4,1,2005.0,3,2,564,2,2,2,203,39,0,0,0,0,0,0,0,0,5,2007,1,1
1045,527451400,160,3,21.0,1680,1,0,2,1,1,2,1,5,1,1,2,2,6,3,1971,1971,2,1,6,6,3,604.0,2,2,1,2,2,2,6,358.0,2,0.0,125.0,483.0,1,2,2,1,483,504,0,987,0.0,0.0,1,1,2,1,2,5,1,0,0,4,1971.0,2,1,264,2,2,2,0,0,0,0,0,0,0,0,0,0,8,2008,1,1
1156,532477030,20,1,95.0,19508,1,0,2,1,1,2,1,26,1,1,1,1,6,5,1974,1974,2,1,6,10,3,144.0,2,2,1,2,2,4,6,800.0,2,0.0,630.0,1430.0,1,2,2,1,1430,0,0,1430,0.0,1.0,2,0,3,1,2,6,1,2,2,1,1974.0,2,2,484,2,2,2,117,108,165,0,0,0,0,0,0,0,7,2008,1,1
2839,908275220,20,1,60.0,8172,1,0,2,1,1,2,1,19,1,1,1,1,5,7,1955,1990,1,1,9,1,2,0.0,2,2,1,2,2,2,5,167.0,2,0.0,697.0,864.0,1,2,2,1,864,0,0,864,1.0,0.0,1,0,2,1,2,5,1,0,0,4,1957.0,2,2,572,2,2,3,0,0,0,0,0,0,0,0,0,0,4,2006,1,1
1331,903206070,50,1,0.0,7010,1,0,2,1,1,2,1,14,1,1,1,3,5,5,1935,1950,2,1,3,3,2,0.0,2,2,4,2,2,2,5,175.0,2,0.0,849.0,1024.0,1,2,2,1,1144,594,0,1738,0.0,0.0,2,0,3,1,2,6,1,1,4,4,1950.0,2,1,240,2,2,1,0,30,0,0,0,0,0,0,0,0,7,2008,1,1
460,528180130,120,1,48.0,6472,1,0,2,1,1,2,1,7,1,1,2,1,9,5,2008,2008,1,1,2,2,3,500.0,1,2,2,1,2,2,2,0.0,2,0.0,1451.0,1451.0,1,1,2,1,1456,0,0,1456,0.0,0.0,2,0,2,1,1,6,1,1,4,1,2008.0,3,2,539,2,2,2,192,42,0,0,0,0,0,0,0,0,4,2009,1,1
554,531479020,45,2,60.0,9000,1,0,2,1,1,1,1,11,1,1,1,8,6,3,1928,1950,2,1,3,3,2,0.0,2,2,4,3,3,2,2,0.0,2,0.0,784.0,784.0,1,2,3,2,784,0,0,784,0.0,0.0,1,0,2,1,2,5,1,0,0,4,1950.0,2,2,360,3,3,3,0,0,91,0,0,0,0,0,0,0,10,2009,1,1
265,907252120,20,1,0.0,11423,1,0,2,1,1,2,1,20,1,1,1,1,8,5,2001,2002,2,1,2,2,3,479.0,4,2,2,4,2,4,4,1358.0,2,0.0,223.0,1581.0,1,1,2,1,1601,0,0,1601,1.0,0.0,2,0,3,1,4,6,1,1,2,1,2001.0,3,2,670,2,2,2,180,0,0,0,0,0,0,1,2,2000,5,2010,1,1
2080,905451390,50,1,70.0,10512,1,0,2,1,1,2,1,19,1,1,1,3,6,6,1954,1954,2,1,3,3,2,0.0,2,2,1,2,2,2,3,491.0,2,0.0,497.0,988.0,1,1,2,1,988,638,0,1626,0.0,0.0,1,1,3,1,4,6,1,0,0,1,1954.0,2,1,332,2,2,2,366,0,0,0,0,0,0,0,0,0,5,2007,1,1
2685,903236200,45,3,58.0,6380,1,0,2,1,1,2,1,14,1,1,1,8,5,6,1922,1950,2,1,8,8,2,0.0,2,2,4,2,3,2,2,0.0,2,0.0,993.0,993.0,1,2,2,2,1048,0,0,1048,0.0,0.0,1,0,2,1,2,5,1,1,4,4,1922.0,2,1,280,2,2,2,0,0,116,0,0,0,0,0,0,0,8,2006,1,1
1914,535106140,20,1,70.0,10150,1,0,2,1,1,2,1,1,2,1,1,1,5,5,1958,1958,2,1,3,3,2,1.0,2,2,1,2,2,2,5,456.0,2,0.0,456.0,912.0,1,1,2,2,912,0,0,912,0.0,0.0,1,0,2,1,2,5,1,0,0,1,1958.0,3,1,275,2,2,2,0,0,0,0,0,0,0,0,0,0,7,2007,3,1
1630,527165170,60,1,0.0,7655,1,0,1,1,1,3,1,2,1,1,1,2,6,5,1993,1994,2,1,6,6,2,0.0,2,2,2,4,2,2,2,0.0,2,0.0,903.0,903.0,1,4,2,1,910,732,0,1642,0.0,0.0,2,1,3,1,2,7,1,1,2,1,1993.0,3,2,392,2,2,2,290,84,0,0,0,0,0,0,0,0,7,2007,1,1
2528,534128210,60,1,0.0,11029,1,0,1,1,1,1,1,4,5,1,1,2,6,7,1968,1984,2,1,6,6,3,220.0,2,2,1,2,2,3,3,619.0,2,0.0,435.0,1054.0,1,2,2,1,1512,1142,0,2654,1.0,0.0,2,1,4,1,4,9,1,1,4,1,1968.0,2,2,619,2,2,2,0,65,0,0,222,0,0,0,0,0,8,2006,1,1
1179,533250050,120,1,38.0,14963,1,0,3,1,1,2,1,26,1,1,2,1,8,5,1996,1996,2,1,3,3,2,0.0,4,2,2,4,2,2,4,786.0,2,0.0,474.0,1260.0,1,1,2,1,1288,0,0,1288,1.0,0.0,1,1,1,1,1,4,1,2,4,1,1996.0,1,2,500,2,2,2,120,30,0,0,224,0,0,0,0,0,12,2008,1,1
2806,907401050,20,1,70.0,8810,1,0,2,1,1,2,1,20,1,1,1,1,7,5,2003,2003,2,1,2,2,2,0.0,4,2,2,4,2,2,4,1000.0,2,0.0,390.0,1390.0,1,1,2,1,1390,0,0,1390,1.0,0.0,2,0,3,1,4,7,1,0,0,1,2003.0,3,2,545,2,2,2,0,68,0,0,0,0,0,0,0,0,3,2006,1,1
709,902205010,30,3,50.0,5925,1,0,2,1,1,1,1,15,1,1,1,1,2,4,1940,1950,2,1,8,8,2,0.0,2,4,4,0,0,0,0,0.0,0,0.0,0.0,0.0,1,3,3,2,612,0,0,612,0.0,0.0,1,0,1,1,2,4,1,0,0,4,1965.0,2,1,308,2,3,3,0,0,25,0,0,0,0,0,0,0,10,2009,1,1
2131,907192020,60,1,68.0,9543,1,0,1,1,1,2,1,20,1,1,1,2,7,5,2001,2001,2,1,2,2,2,0.0,4,2,2,4,2,2,2,0.0,2,0.0,845.0,845.0,1,1,2,1,845,845,0,1690,0.0,0.0,2,1,3,1,4,7,1,0,0,1,2001.0,3,2,517,2,2,2,0,103,0,0,0,0,0,0,0,0,2,2007,1,1
1446,907201060,80,1,65.0,8385,1,0,2,1,1,2,1,20,1,1,1,5,5,8,1977,1977,2,1,6,6,3,220.0,4,2,1,4,4,4,4,595.0,2,0.0,390.0,985.0,1,2,2,1,985,0,0,985,0.0,0.0,2,0,3,1,2,6,1,0,0,1,1977.0,2,1,328,2,2,2,210,0,0,0,0,0,0,0,0,0,11,2008,1,1
1886,534276180,20,1,74.0,7450,1,0,1,1,1,2,1,1,1,1,1,1,5,5,1956,1956,1,1,3,3,2,0.0,2,2,1,2,2,2,5,438.0,2,206.0,250.0,894.0,1,4,2,1,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,4,1,4,4,1966.0,2,2,396,2,2,2,0,72,0,0,0,0,0,2,0,0,1,2007,1,1
2742,905452140,50,1,75.0,9525,1,0,2,1,1,2,1,19,1,1,1,3,6,4,1954,1972,2,1,3,3,2,0.0,2,2,1,2,3,2,5,444.0,2,0.0,550.0,994.0,1,4,2,1,1216,639,0,1855,0.0,0.0,2,0,4,1,2,7,1,0,0,1,1954.0,2,1,325,2,2,2,182,0,0,0,0,0,0,0,0,0,10,2006,1,1
