"Order","PID","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition"
1567,914475020,80,"RL",76,9880,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,6,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",522,"Unf",0,574,1096,"GasA","TA","Y","SBrkr",1118,0,0,1118,1,0,1,0,3,1,"TA",6,"Typ",1,"Po","Attchd",1977,"Fin",1,358,"TA","TA","Y",203,0,0,0,0,576,"Gd","GdPrv",NA,0,7,2008,"WD ","Normal"
489,528290180,60,"RL",42,8433,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",683,"Unf",0,111,794,"GasA","Ex","Y","SBrkr",819,695,0,1514,1,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2000,"Fin",2,394,"TA","TA","Y",0,72,0,0,0,0,NA,NA,NA,0,6,2009,"WD ","Normal"
1935,535305180,20,"RL",66,8923,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1953,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",643,"Unf",0,365,1008,"GasA","Gd","Y","SBrkr",1008,0,0,1008,1,0,1,0,2,1,"Gd",6,"Typ",0,NA,"Attchd",1953,"Unf",1,240,"TA","TA","Y",0,18,0,0,0,0,NA,NA,NA,0,5,2007,"WD ","Normal"
396,527404020,20,"RL",NA,7830,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1970,1970,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1180,1180,"GasA","TA","Y","SBrkr",1180,0,0,1180,0,0,1,1,2,1,"TA",6,"Typ",0,NA,"Attchd",1970,"RFn",2,477,"TA","TA","Y",0,45,0,0,0,0,NA,NA,NA,0,3,2009,"COD","Normal"
2654,902206020,30,"RM",52,7830,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,5,1921,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","BrkTil","Fa","TA","No","LwQ",416,"Unf",0,76,492,"GasA","TA","Y","SBrkr",492,0,0,492,1,0,1,0,1,1,"TA",3,"Typ",0,NA,"Detchd",1921,"Unf",1,200,"Fa","TA","N",0,0,78,0,0,0,NA,NA,NA,0,6,2006,"WD ","Normal"
224,905106140,60,"RL",80,9364,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,7,1969,1969,"Gable","CompShg","HdBoard","HdBoard","Stone",143,"TA","TA","CBlock","TA","TA","No","ALQ",371,"Unf",0,292,663,"GasA","TA","Y","SBrkr",663,689,0,1352,0,0,1,1,4,1,"TA",7,"Typ",0,NA,"Attchd",1969,"Fin",1,299,"TA","TA","Y",379,36,0,0,0,0,NA,"MnPrv",NA,0,3,2010,"WD ","Normal"
668,535402090,20,"RL",83,10143,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1963,1963,"Gable","CompShg","HdBoard","HdBoard","BrkFace",295,"TA","TA","CBlock","TA","TA","No","Rec",384,"Unf",0,996,1380,"GasA","Fa","Y","SBrkr",1380,0,0,1380,0,0,1,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1963,"Unf",1,364,"TA","TA","Y",0,0,0,0,216,0,NA,"GdWo",NA,0,6,2009,"WD ","Normal"
356,527162120,60,"RL",60,7500,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",476,"Unf",0,476,952,"GasA","Gd","Y","SBrkr",952,684,0,1636,1,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1998,"Fin",2,440,"TA","TA","Y",0,84,0,0,0,0,NA,NA,NA,0,10,2009,"WD ","Normal"
2037,903457040,50,"RM",60,10320,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",6,5,1915,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","Fa","No","LwQ",375,"Unf",0,763,1138,"GasA","Gd","Y","SBrkr",1138,1042,0,2180,0,0,1,1,3,1,"TA",7,"Typ",1,"Gd","Detchd",2006,"Unf",2,720,"TA","TA","N",0,0,170,0,0,0,NA,NA,NA,0,5,2007,"WD ","Normal"
2590,535325450,20,"RL",85,15428,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1951,1991,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",741,"Unf",0,143,884,"GasA","Ex","Y","SBrkr",884,0,0,884,1,0,1,0,2,1,"TA",4,"Typ",0,NA,"Attchd",1951,"Fin",1,270,"TA","TA","Y",0,0,0,0,195,0,NA,NA,NA,0,6,2006,"WD ","Normal"
366,527182110,120,"RL",NA,5814,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1984,1984,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","Gd","TA","Av","GLQ",1036,"Unf",0,184,1220,"GasA","Gd","Y","SBrkr",1360,0,0,1360,1,0,1,0,1,1,"Gd",4,"Typ",1,"Ex","Attchd",1984,"RFn",2,565,"TA","TA","Y",63,0,0,0,0,0,NA,NA,NA,0,8,2009,"COD","Abnorml"
1260,535383100,190,"RL",60,10800,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",4,7,1900,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","N","FuseA",694,600,0,1294,0,0,2,0,3,2,"TA",7,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",220,114,210,0,0,0,NA,NA,NA,0,8,2008,"WD ","Normal"
1600,923228080,160,"RM",21,1477,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",6,9,1970,2007,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","Gd","CBlock","TA","TA","No","GLQ",358,"Unf",0,188,546,"GasA","Ex","Y","SBrkr",546,546,0,1092,0,0,2,1,3,1,"TA",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",187,0,0,0,0,0,NA,NA,NA,0,3,2008,"WD ","Normal"
2580,535180020,20,"RL",72,10152,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1956,1994,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",914,"Unf",0,210,1124,"GasA","Ex","Y","SBrkr",1124,0,0,1124,1,0,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1956,"Fin",1,353,"TA","TA","Y",0,211,180,0,142,0,NA,NA,NA,0,5,2006,"WD ","Normal"
2117,906426195,60,"RL",NA,53107,"Pave",NA,"IR2","Low","AllPub","Corner","Mod","ClearCr","Feedr","Norm","1Fam","2Story",6,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",985,"Unf",0,595,1580,"GasA","Ex","Y","SBrkr",1079,874,0,1953,1,0,2,1,3,1,"Gd",9,"Typ",2,"Fa","Attchd",1992,"Fin",2,501,"TA","TA","Y",216,231,0,0,0,0,NA,NA,NA,0,6,2007,"WD ","Normal"
2379,528102010,20,"RL",129,16737,"Pave",NA,"Reg","Lvl","AllPub","FR3","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2004,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",66,"Gd","TA","PConc","Ex","TA","Av","GLQ",1447,"Unf",0,533,1980,"GasA","Ex","Y","SBrkr",1980,0,0,1980,1,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2004,"Fin",3,770,"TA","TA","Y",194,45,0,0,0,0,NA,NA,NA,0,9,2006,"WD ","Normal"
1599,923227030,20,"RL",NA,17979,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,6,1968,1968,"Gable","CompShg","Plywood","Plywood","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",785,"Unf",0,328,1113,"GasA","Ex","Y","SBrkr",1160,0,0,1160,1,0,1,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",1968,"Unf",1,257,"TA","TA","Y",81,0,0,0,0,0,NA,"GdWo","Shed",500,2,2008,"WD ","Normal"
800,906201021,80,"RL",74,10778,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Feedr","Norm","1Fam","SLvl",7,6,1990,1991,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",460,"ALQ",286,308,1054,"GasA","Gd","Y","SBrkr",1061,0,0,1061,1,0,1,1,1,1,"Gd",4,"Typ",0,NA,"Attchd",1990,"Unf",2,462,"TA","TA","Y",114,36,0,0,0,0,NA,NA,NA,0,7,2009,"WD ","Normal"
2100,906378150,20,"RL",93,10481,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Hip","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,2140,2140,"GasA","Ex","Y","SBrkr",2140,0,0,2140,0,0,2,1,3,1,"Gd",8,"Typ",0,NA,"Attchd",2006,"Fin",3,894,"TA","TA","Y",136,32,0,0,0,0,NA,NA,NA,0,6,2007,"New","Partial"
2081,905475270,20,"RL",60,5400,"Pave",NA,"Reg","HLS","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1Story",5,5,1958,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",453,"Unf",0,411,864,"GasA","TA","Y","SBrkr",864,0,0,864,0,1,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1958,"Unf",1,399,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2007,"WD ","Normal"
1794,528456190,20,"FV",72,8640,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",24,"Unf",0,1314,1338,"GasA","Ex","Y","SBrkr",1338,0,0,1338,0,0,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",2007,"RFn",2,598,"TA","TA","Y",0,141,0,0,0,0,NA,NA,NA,0,11,2007,"New","Partial"
452,528174050,120,"RL",47,6904,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",240,"Gd","TA","PConc","Gd","TA","Av","ALQ",836,"Unf",0,522,1358,"GasA","Ex","Y","SBrkr",1358,0,0,1358,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"RFn",2,484,"TA","TA","Y",192,36,0,0,0,0,NA,NA,NA,0,8,2009,"WD ","Normal"
2175,908152060,80,"RL",65,6285,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","SLvl",6,6,1976,1976,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","Fa","CBlock","TA","TA","Av","GLQ",504,"Unf",0,456,960,"GasA","TA","Y","SBrkr",1044,0,0,1044,1,0,1,0,3,1,"TA",7,"Typ",1,"Fa","Detchd",1976,"Unf",2,528,"TA","Fa","Y",228,0,0,0,0,0,NA,NA,NA,0,4,2007,"WD ","Normal"
2738,905427030,75,"RL",60,19800,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","2.5Unf",6,8,1935,1990,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",425,"Unf",0,1411,1836,"GasA","Gd","Y","SBrkr",1836,1836,0,3672,0,0,3,1,5,1,"Gd",7,"Typ",2,"Gd","Detchd",1993,"Unf",2,836,"TA","TA","Y",684,80,32,0,0,0,NA,NA,NA,0,12,2006,"WD ","Normal"
2172,908127060,50,"RL",74,16287,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,6,1925,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",130,"BLQ",105,666,901,"GasA","TA","Y","SBrkr",901,450,0,1351,1,0,1,0,3,1,"TA",7,"Typ",1,"Gd","Detchd",1975,"Unf",2,576,"TA","TA","N",0,0,43,0,100,0,NA,NA,NA,0,7,2007,"WD ","Normal"
2069,905226130,20,"RL",91,11375,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",6,5,1954,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",736,"Unf",0,231,967,"GasA","TA","Y","SBrkr",1299,0,0,1299,0,0,1,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",1954,"Unf",2,494,"TA","TA","Y",81,0,280,0,0,0,NA,NA,NA,0,10,2007,"WD ","Normal"
305,911128180,50,"C (all)",60,7500,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,4,1920,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,698,698,"GasA","TA","Y","FuseA",698,430,0,1128,0,0,1,0,2,1,"TA",6,"Typ",0,NA,"Detchd",1980,"RFn",2,528,"TA","TA","Y",30,0,164,0,0,0,NA,NA,NA,0,4,2010,"COD","Abnorml"
2912,923225510,20,"RL",58,10172,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1968,2003,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",441,"Unf",0,423,864,"GasA","Ex","Y","SBrkr",874,0,0,874,1,0,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1968,"RFn",1,288,"TA","TA","Y",0,120,0,0,0,0,NA,NA,NA,0,10,2006,"WD ","Normal"
2794,907255050,20,"RL",NA,14781,"Pave",NA,"IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Hip","CompShg","VinylSd","VinylSd","BrkFace",178,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",0,1753,1753,"GasA","Ex","Y","SBrkr",1787,0,0,1787,0,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",2001,"RFn",3,748,"TA","TA","Y",198,150,0,0,0,0,NA,NA,NA,0,8,2006,"WD ","Normal"
449,528166090,20,"RL",110,15274,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",724,"Gd","TA","PConc","Ex","TA","No","GLQ",1972,"Unf",0,480,2452,"GasA","Ex","Y","SBrkr",2452,0,0,2452,2,0,2,0,3,1,"Ex",10,"Typ",1,"Gd","Attchd",2003,"Fin",3,886,"TA","TA","Y",0,116,0,0,0,0,NA,"MnPrv",NA,0,7,2009,"WD ","Normal"
2721,905200290,20,"RL",88,13125,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,4,1957,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkCmn",67,"TA","TA","CBlock","TA","TA","No","Rec",168,"BLQ",682,284,1134,"GasA","Ex","Y","SBrkr",1803,0,0,1803,1,0,2,0,3,1,"TA",8,"Maj1",1,"TA","Attchd",1957,"RFn",2,484,"TA","TA","Y",0,0,0,0,0,0,NA,"GdPrv",NA,0,1,2006,"WD ","Normal"
1936,535325090,20,"RL",71,8540,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,8,1956,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","Rec",114,"ALQ",691,120,925,"GasA","TA","Y","SBrkr",925,0,0,925,1,0,1,0,3,1,"Gd",5,"Typ",0,NA,"Detchd",1956,"Unf",1,252,"TA","TA","Y",152,0,0,0,0,0,NA,NA,NA,0,6,2007,"WD ","Normal"
693,902102080,50,"RM",60,10440,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,6,1910,1981,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,440,440,"GasA","Gd","Y","SBrkr",682,548,0,1230,0,0,1,1,2,1,"TA",5,"Typ",0,NA,"Detchd",1966,"Unf",2,440,"TA","TA","Y",74,0,128,0,0,0,NA,"MnPrv",NA,0,5,2009,"WD ","Normal"
2435,528240080,60,"RL",106,11194,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",40,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1406,1406,"GasA","Ex","Y","SBrkr",1454,482,0,1936,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2000,"RFn",2,504,"TA","TA","Y",188,124,0,0,0,0,NA,NA,NA,0,11,2006,"WD ","Normal"
616,534451110,50,"RL",NA,7015,"Pave",NA,"IR1","Bnk","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,4,1950,1950,"Gable","CompShg","MetalSd","MetalSd","BrkCmn",161,"TA","TA","CBlock","TA","TA","No","LwQ",185,"Unf",0,524,709,"GasA","TA","Y","SBrkr",979,224,0,1203,1,0,1,0,3,1,"Gd",5,"Typ",1,"TA","Detchd",1950,"Unf",1,352,"TA","TA","Y",0,0,248,0,0,0,NA,NA,NA,0,7,2009,"WD ","Normal"
1246,535301080,20,"RL",60,11556,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1952,1952,"Gable","CompShg","MetalSd","MetalSd","Stone",52,"TA","TA","CBlock","TA","TA","No","Rec",148,"Unf",0,572,720,"GasA","Ex","Y","FuseA",882,0,0,882,1,0,1,0,2,1,"Gd",4,"Typ",0,NA,"Attchd",1952,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,5,2008,"WD ","Normal"
1001,527131110,120,"RL",45,6264,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","StoneBr","Norm","Norm","1Fam","1Story",8,5,1997,1997,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Ex","TA","Mn","GLQ",656,"Unf",0,1008,1664,"GasA","Ex","Y","SBrkr",1682,0,0,1682,1,0,1,1,1,1,"Gd",6,"Min1",1,"TA","Attchd",1997,"Fin",2,528,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2008,"WD ","Normal"
2905,923202025,90,"RM",78,7020,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","SFoyer",7,5,1997,1997,"Gable","CompShg","MetalSd","MetalSd","BrkFace",200,"TA","Gd","PConc","Gd","TA","Gd","GLQ",1243,"Unf",0,45,1288,"GasA","Gd","Y","SBrkr",1368,0,0,1368,2,0,2,0,2,2,"TA",8,"Typ",0,NA,"Attchd",1997,"Fin",4,784,"TA","TA","Y",0,48,0,0,0,0,NA,NA,NA,0,11,2006,"WD ","Normal"
313,914478045,80,"RL",NA,12328,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,5,1976,1976,"Gable","CompShg","HdBoard","HdBoard","BrkFace",335,"TA","TA","CBlock","TA","TA","Av","GLQ",539,"Unf",0,473,1012,"GasA","TA","Y","SBrkr",1034,0,0,1034,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1976,"Unf",3,888,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2010,"WD ","Normal"
272,907410080,20,"RL",70,8400,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",109,"Gd","TA","PConc","Gd","TA","Av","GLQ",712,"Unf",0,761,1473,"GasA","Ex","Y","SBrkr",1484,0,0,1484,1,0,2,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2004,"RFn",2,606,"TA","TA","Y",0,35,0,144,0,0,NA,NA,NA,0,5,2010,"WD ","Normal"
851,907194160,20,"RL",65,10739,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2002,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",68,"Gd","TA","PConc","Gd","TA","No","GLQ",1259,"Unf",0,172,1431,"GasA","Ex","Y","SBrkr",1444,0,0,1444,1,0,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",2002,"RFn",2,577,"TA","TA","Y",144,40,0,0,0,0,NA,NA,NA,0,4,2009,"WD ","Normal"
2516,533242030,20,"FV",60,7180,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1568,1568,"GasA","Ex","Y","SBrkr",1568,0,0,1568,0,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",2001,"RFn",2,564,"TA","TA","Y",0,266,0,0,0,0,NA,NA,NA,0,9,2006,"WD ","Normal"
1027,527357110,60,"RL",75,9743,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",5,6,1969,1969,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","Fa","No","BLQ",280,"Unf",0,440,720,"GasA","Gd","Y","SBrkr",720,588,0,1308,0,0,1,1,3,1,"TA",7,"Typ",0,NA,"Detchd",1969,"Unf",2,484,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2008,"WD ","Normal"
2798,907275030,60,"RL",NA,21533,"Pave",NA,"IR2","Lvl","AllPub","FR2","Gtl","CollgCr","Feedr","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1065,1065,"GasA","Ex","Y","SBrkr",1065,984,0,2049,0,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1997,"Unf",2,467,"TA","TA","Y",120,48,0,0,0,0,NA,NA,NA,0,8,2006,"WD ","Normal"
1932,535301160,90,"RL",70,8078,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,1958,1958,"Hip","CompShg","Wd Sdng","Wd Sdng","Stone",260,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1560,1560,"GasA","TA","Y","SBrkr",1560,0,0,1560,0,0,2,0,4,2,"TA",8,"Typ",0,NA,"Detchd",1958,"Unf",2,484,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,12,2007,"WD ","Normal"
1354,903401030,50,"RL",60,9144,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,4,1915,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",0,810,810,"GasA","Ex","Y","SBrkr",1170,546,0,1716,0,0,2,0,4,1,"Gd",8,"Typ",0,NA,"Detchd",1970,"Unf",2,672,"TA","TA","Y",0,195,0,0,0,0,NA,NA,NA,0,3,2008,"WD ","Normal"
573,533223030,160,"FV",35,3768,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,1999,1999,"Hip","CompShg","MetalSd","MetalSd","BrkFace",218,"Gd","TA","PConc","Gd","TA","No","GLQ",549,"Unf",0,142,691,"GasA","Ex","Y","SBrkr",713,739,0,1452,1,0,2,1,3,1,"Gd",6,"Typ",0,NA,"Detchd",1999,"Unf",2,506,"TA","TA","Y",0,34,0,0,0,0,NA,NA,NA,0,9,2009,"WD ","Normal"
1832,532479140,20,"RL",43,12712,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",6,7,1973,2006,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Mn","ALQ",968,"Unf",0,76,1044,"GasA","TA","Y","SBrkr",1055,0,0,1055,1,0,1,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1973,"RFn",2,542,"TA","TA","Y",455,0,0,0,0,0,NA,NA,NA,0,1,2007,"WD ","Abnorml"
